row,id,name,desc,rt.pct,rt,width,slice,stat,val
72635_64,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,64.0,76.8,2.40,slot,apex,2.2804246996000018E7
72635_64,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,64.0,76.8,2.40,slot,annot,31.0
72635_66,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,66.0,79.2,5.00,mw,msms,418.0
72635_66,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,66.0,79.2,5.00,mw,apex,4.1766973368999965E7
72635_66,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,66.0,79.2,5.00,mw,annot,74.0
72635_66,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,66.0,79.2,2.40,slot,msms,199.0
72635_66,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,66.0,79.2,2.40,slot,apex,2.1702149875E7
72635_66,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,66.0,79.2,2.40,slot,annot,45.0
72635_68,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,68.0,81.6,5.00,mw,msms,415.0
72635_68,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,68.0,81.6,5.00,mw,apex,3.6932794751E7
72635_68,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,68.0,81.6,5.00,mw,annot,73.0
72635_68,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,68.0,81.6,2.40,slot,msms,204.0
72635_68,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,68.0,81.6,2.40,slot,apex,1.4615627190000009E7
72635_68,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,68.0,81.6,2.40,slot,annot,23.0
72635_70,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,70.0,84.0,5.00,mw,msms,420.0
72635_70,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,70.0,84.0,5.00,mw,apex,4.117969417300002E7
72635_70,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,70.0,84.0,5.00,mw,annot,61.0
72635_70,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,70.0,84.0,2.40,slot,msms,197.0
72635_70,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,70.0,84.0,2.40,slot,apex,2.1576364341000002E7
72635_70,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,70.0,84.0,2.40,slot,annot,38.0
72635_72,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,72.0,86.4,5.00,mw,msms,420.0
72635_72,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,72.0,86.4,5.00,mw,apex,4.352255934299996E7
72635_72,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,72.0,86.4,5.00,mw,annot,45.0
72635_72,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,72.0,86.4,2.40,slot,msms,209.0
72635_72,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,72.0,86.4,2.40,slot,apex,2.1254941243999988E7
72635_72,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,72.0,86.4,2.40,slot,annot,20.0
72635_74,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,74.0,88.8,5.00,mw,msms,427.0
72635_74,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,74.0,88.8,5.00,mw,apex,3.884562703400002E7
72635_74,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,74.0,88.8,5.00,mw,annot,52.0
72635_74,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,74.0,88.8,2.40,slot,msms,198.0
72635_74,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,74.0,88.8,2.40,slot,apex,1.709485757399999E7
72635_74,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,74.0,88.8,2.40,slot,annot,18.0
72635_76,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,76.0,91.2,5.00,mw,msms,422.0
72635_76,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,76.0,91.2,5.00,mw,apex,4.099645646000003E7
72635_76,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,76.0,91.2,5.00,mw,annot,62.0
72635_76,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,76.0,91.2,2.40,slot,msms,209.0
72635_76,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,76.0,91.2,2.40,slot,apex,2.0497139059000008E7
72635_76,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,76.0,91.2,2.40,slot,annot,42.0
72635_78,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,78.0,93.6,5.00,mw,msms,418.0
72635_78,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,78.0,93.6,5.00,mw,apex,3.868060730000003E7
72635_78,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,78.0,93.6,5.00,mw,annot,59.0
72635_78,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,78.0,93.6,2.40,slot,msms,199.0
72635_78,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,78.0,93.6,2.40,slot,apex,1.6520075279999997E7
72635_78,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,78.0,93.6,2.40,slot,annot,22.0
72635_80,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,80.0,96.0,5.00,mw,msms,411.0
72635_80,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,80.0,96.0,5.00,mw,apex,4.441741891200003E7
72635_80,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,80.0,96.0,5.00,mw,annot,48.0
72635_80,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,80.0,96.0,2.40,slot,msms,198.0
72635_80,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,80.0,96.0,2.40,slot,apex,2.4801487786999997E7
72635_80,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,80.0,96.0,2.40,slot,annot,23.0
72635_82,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,82.0,98.4,5.00,mw,msms,416.0
72635_82,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,82.0,98.4,5.00,mw,apex,5.7581383731E7
72635_82,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,82.0,98.4,5.00,mw,annot,51.0
72635_82,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,82.0,98.4,2.40,slot,msms,198.0
72635_82,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,82.0,98.4,2.40,slot,apex,3.0113743516999986E7
72635_82,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,82.0,98.4,2.40,slot,annot,20.0
72635_84,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,84.0,100.8,5.00,mw,msms,411.0
72635_84,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,84.0,100.8,5.00,mw,apex,4.619049865699997E7
72635_84,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,84.0,100.8,5.00,mw,annot,53.0
72635_84,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,84.0,100.8,2.40,slot,msms,195.0
72635_84,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,84.0,100.8,2.40,slot,apex,2.1028137773999993E7
72635_84,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,84.0,100.8,2.40,slot,annot,30.0
72635_86,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,86.0,103.2,5.00,mw,msms,394.0
72635_86,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,86.0,103.2,5.00,mw,apex,1.9969485443999983E7
72635_86,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,86.0,103.2,5.00,mw,annot,45.0
72635_86,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,86.0,103.2,2.40,slot,msms,191.0
72635_86,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,86.0,103.2,2.40,slot,apex,9280476.489000006
72635_86,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,86.0,103.2,2.40,slot,annot,17.0
72635_88,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,88.0,105.6,5.00,mw,msms,384.0
72635_88,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,88.0,105.6,5.00,mw,apex,8770733.36
72635_88,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,88.0,105.6,5.00,mw,annot,38.0
72635_88,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,88.0,105.6,2.40,slot,msms,181.0
72635_88,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,88.0,105.6,2.40,slot,apex,3422481.568999999
72635_88,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,88.0,105.6,2.40,slot,annot,21.0
72635_90,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,90.0,108.0,5.00,mw,msms,358.0
72635_90,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,90.0,108.0,5.00,mw,apex,8522396.826999998
72635_90,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,90.0,108.0,5.00,mw,annot,37.0
72635_90,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,90.0,108.0,2.40,slot,msms,191.0
72635_90,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,90.0,108.0,2.40,slot,apex,4588769.724
72635_90,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,90.0,108.0,2.40,slot,annot,18.0
72635_92,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,92.0,110.4,5.00,mw,msms,174.0
72635_92,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,92.0,110.4,5.00,mw,apex,5439840.228999999
72635_92,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,92.0,110.4,5.00,mw,annot,16.0
72635_92,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,92.0,110.4,2.40,slot,msms,68.0
72635_92,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,92.0,110.4,2.40,slot,apex,2204558.002
72635_92,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,92.0,110.4,2.40,slot,annot,7.0
72635_94,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,94.0,112.8,5.00,mw,msms,0.0
72635_94,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,94.0,112.8,5.00,mw,apex,0.0
72635_94,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,94.0,112.8,5.00,mw,annot,0.0
72635_94,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,94.0,112.8,2.40,slot,msms,0.0
72635_94,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,94.0,112.8,2.40,slot,apex,0.0
72635_94,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,94.0,112.8,2.40,slot,annot,0.0
72635_96,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,96.0,115.2,5.00,mw,msms,0.0
72635_96,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,96.0,115.2,5.00,mw,apex,0.0
72635_96,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,96.0,115.2,5.00,mw,annot,0.0
72635_96,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,96.0,115.2,2.40,slot,msms,0.0
72635_96,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,96.0,115.2,2.40,slot,apex,0.0
72635_96,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,96.0,115.2,2.40,slot,annot,0.0
72635_98,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,98.0,117.6,5.00,mw,msms,0.0
72635_98,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,98.0,117.6,5.00,mw,apex,0.0
72635_98,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,98.0,117.6,5.00,mw,annot,0.0
72635_98,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,98.0,117.6,2.40,slot,msms,0.0
72635_98,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,98.0,117.6,2.40,slot,apex,0.0
72635_98,72635,Or2013_0411_CF_07,Spit Ctrl A2:500fmol Pierce Rt Stds,98.0,117.6,2.40,slot,annot,0.0
72637_0,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,0.0,0.0,5.00,mw,msms,65.0
72637_0,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,0.0,0.0,5.00,mw,apex,374926.6943000001
72637_0,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,0.0,0.0,5.00,mw,annot,11.0
72637_0,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,0.0,0.0,2.40,slot,msms,54.0
72637_0,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,0.0,0.0,2.40,slot,apex,349636.5586000001
72637_0,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,0.0,0.0,2.40,slot,annot,11.0
72637_2,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,2.0,2.4,5.00,mw,msms,112.0
72637_2,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,2.0,2.4,5.00,mw,apex,835682.9658
72637_2,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,2.0,2.4,5.00,mw,annot,28.0
72637_2,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,2.0,2.4,2.40,slot,msms,49.0
72637_2,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,2.0,2.4,2.40,slot,apex,455488.19309999986
72637_2,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,2.0,2.4,2.40,slot,annot,16.0
72637_4,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,4.0,4.8,5.00,mw,msms,103.0
72637_4,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,4.0,4.8,5.00,mw,apex,870161.8143000001
72637_4,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,4.0,4.8,5.00,mw,annot,29.0
72637_4,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,4.0,4.8,2.40,slot,msms,35.0
72637_4,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,4.0,4.8,2.40,slot,apex,198152.81959999996
72637_4,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,4.0,4.8,2.40,slot,annot,9.0
72637_6,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,6.0,7.2,5.00,mw,msms,222.0
72637_6,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,6.0,7.2,5.00,mw,apex,8.62429390124E7
72637_6,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,6.0,7.2,5.00,mw,annot,50.0
72637_6,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,6.0,7.2,2.40,slot,msms,85.0
72637_6,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,6.0,7.2,2.40,slot,apex,719092.3089000001
72637_6,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,6.0,7.2,2.40,slot,annot,14.0
72637_8,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,8.0,9.6,5.00,mw,msms,393.0
72637_8,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,8.0,9.6,5.00,mw,apex,5.3473044960830015E8
72637_8,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,8.0,9.6,5.00,mw,annot,107.0
72637_8,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,8.0,9.6,2.40,slot,msms,209.0
72637_8,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,8.0,9.6,2.40,slot,apex,2.86523917973E8
72637_8,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,8.0,9.6,2.40,slot,annot,58.0
72637_10,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,10.0,12.0,5.00,mw,msms,451.0
72637_10,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,10.0,12.0,5.00,mw,apex,7.4686949081E8
72637_10,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,10.0,12.0,5.00,mw,annot,143.0
72637_10,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,10.0,12.0,2.40,slot,msms,219.0
72637_10,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,10.0,12.0,2.40,slot,apex,4.029872831099999E8
72637_10,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,10.0,12.0,2.40,slot,annot,64.0
72637_12,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,12.0,14.4,5.00,mw,msms,442.0
72637_12,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,12.0,14.4,5.00,mw,apex,5.0094236473000026E8
72637_12,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,12.0,14.4,5.00,mw,annot,141.0
72637_12,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,12.0,14.4,2.40,slot,msms,209.0
72637_12,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,12.0,14.4,2.40,slot,apex,2.0177471045999992E8
72637_12,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,12.0,14.4,2.40,slot,annot,73.0
72637_14,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,14.0,16.8,5.00,mw,msms,439.0
72637_14,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,14.0,16.8,5.00,mw,apex,4.034090748699998E8
72637_14,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,14.0,16.8,5.00,mw,annot,141.0
72637_14,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,14.0,16.8,2.40,slot,msms,212.0
72637_14,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,14.0,16.8,2.40,slot,apex,2.0689614329000002E8
72637_14,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,14.0,16.8,2.40,slot,annot,64.0
72637_16,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,16.0,19.2,5.00,mw,msms,431.0
72637_16,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,16.0,19.2,5.00,mw,apex,3.779822908600003E8
72637_16,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,16.0,19.2,5.00,mw,annot,128.0
72637_16,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,16.0,19.2,2.40,slot,msms,203.0
72637_16,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,16.0,19.2,2.40,slot,apex,1.8038173534000006E8
72637_16,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,16.0,19.2,2.40,slot,annot,68.0
72637_18,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,18.0,21.6,5.00,mw,msms,431.0
72637_18,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,18.0,21.6,5.00,mw,apex,2.5742533918000004E8
72637_18,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,18.0,21.6,5.00,mw,annot,126.0
72637_18,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,18.0,21.6,2.40,slot,msms,211.0
72637_18,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,18.0,21.6,2.40,slot,apex,1.2095260172000004E8
72637_18,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,18.0,21.6,2.40,slot,annot,57.0
72637_20,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,20.0,24.0,5.00,mw,msms,442.0
72637_20,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,20.0,24.0,5.00,mw,apex,1.72163884633E8
72637_20,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,20.0,24.0,5.00,mw,annot,128.0
72637_20,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,20.0,24.0,2.40,slot,msms,209.0
72637_20,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,20.0,24.0,2.40,slot,apex,6.960387584E7
72637_20,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,20.0,24.0,2.40,slot,annot,62.0
72637_22,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,22.0,26.4,5.00,mw,msms,439.0
72637_22,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,22.0,26.4,5.00,mw,apex,1.5284968332299998E8
72637_22,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,22.0,26.4,5.00,mw,annot,128.0
72637_22,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,22.0,26.4,2.40,slot,msms,209.0
72637_22,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,22.0,26.4,2.40,slot,apex,8.215040499299996E7
72637_22,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,22.0,26.4,2.40,slot,annot,61.0
72637_24,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,24.0,28.8,5.00,mw,msms,433.0
72637_24,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,24.0,28.8,5.00,mw,apex,1.802236690600002E8
72637_24,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,24.0,28.8,5.00,mw,annot,113.0
72637_24,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,24.0,28.8,2.40,slot,msms,209.0
72637_24,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,24.0,28.8,2.40,slot,apex,6.938244614999999E7
72637_24,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,24.0,28.8,2.40,slot,annot,55.0
72637_26,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,26.0,31.2,5.00,mw,msms,438.0
72637_26,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,26.0,31.2,5.00,mw,apex,1.7271219986000007E8
72637_26,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,26.0,31.2,5.00,mw,annot,105.0
72637_26,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,26.0,31.2,2.40,slot,msms,210.0
72637_26,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,26.0,31.2,2.40,slot,apex,7.819878875000001E7
72637_26,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,26.0,31.2,2.40,slot,annot,49.0
72637_28,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,28.0,33.6,5.00,mw,msms,436.0
72637_28,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,28.0,33.6,5.00,mw,apex,1.7379313485599992E8
72637_28,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,28.0,33.6,5.00,mw,annot,106.0
72637_28,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,28.0,33.6,2.40,slot,msms,210.0
72637_28,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,28.0,33.6,2.40,slot,apex,8.524505278600001E7
72637_28,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,28.0,33.6,2.40,slot,annot,47.0
72637_30,72637,Or2013_0411_CF_02,With FA TFE on Spit A1:500fmol Pierce Rt Stds,30.0,36.0,5.00,mw,msms,432.0
