type,spec,msid,m/z,zscore,ri,ai
msms,ai_devi_example,105616993,572.345,0.0,0,0
msms,ai_devi_example,105628430,572.345,0.0,0,0
msms,ai_devi_example,105626195,572.345,0.0,0,0
msms,ai_devi_example,105622773,572.345,0.0,0,0
msms,ai_devi_example,105599700,572.345,0.0,0,0
msms,ai_devi_example,105626405,572.345,0.0,0,0
msms,ai_devi_example,105615807,572.345,0.0,0,0
msms,ai_devi_example,105652140,572.345,2.7,3.20,14791.12
msms,ai_devi_example,105630746,572.345,0.0,0,0
msms,ai_devi_example,105620706,572.345,0.0,0,0
msms,ai_devi_example,105616993,574.337,0.0,0,0
msms,ai_devi_example,105628430,574.337,0.0,0,0
msms,ai_devi_example,105626195,574.337,0.0,0,0
msms,ai_devi_example,105622773,574.337,0.0,0,0
msms,ai_devi_example,105599700,574.337,0.0,0,0
msms,ai_devi_example,105626405,574.337,0.0,0,0
msms,ai_devi_example,105615807,574.337,0.7,1.42,743.75
msms,ai_devi_example,105652140,574.337,0.0,0,0
msms,ai_devi_example,105630746,574.337,0.0,0,0
msms,ai_devi_example,105620706,574.337,0.0,0,0
msms,ai_devi_example,105616993,577.646,0.0,0,0
msms,ai_devi_example,105628430,577.646,0.0,0,0
msms,ai_devi_example,105626195,577.646,0.0,0,0
msms,ai_devi_example,105622773,577.646,0.0,0,0
msms,ai_devi_example,105599700,577.646,0.0,0,0
msms,ai_devi_example,105626405,577.646,0.0,0,0
msms,ai_devi_example,105615807,577.646,0.0,0,0
msms,ai_devi_example,105652140,577.646,1.5,0.92,4272.65
msms,ai_devi_example,105630746,577.646,0.0,0,0
msms,ai_devi_example,105620706,577.646,0.0,0,0
msms,ai_devi_example,105616993,582.222,0.0,3.55,715.64
msms,ai_devi_example,105628430,582.222,-0.6,1.97,757.91
msms,ai_devi_example,105626195,582.222,0.4,3.76,40506.52
msms,ai_devi_example,105622773,582.222,0.0,0,0
msms,ai_devi_example,105599700,582.222,-0.4,2.33,1121.96
msms,ai_devi_example,105626405,582.222,-0.3,2.95,2874.66
msms,ai_devi_example,105615807,582.222,-0.3,2.62,1372.98
msms,ai_devi_example,105652140,582.222,-1.6,2.15,9933.72
msms,ai_devi_example,105630746,582.222,0.0,0,0
msms,ai_devi_example,105620706,582.222,-1.9,2.65,52060.89
msms,ai_devi_example,105616993,585.312,0.0,0,0
msms,ai_devi_example,105628430,585.312,0.0,0,0
msms,ai_devi_example,105626195,585.312,0.0,0,0
msms,ai_devi_example,105622773,585.312,0.8,4.43,1387.19
msms,ai_devi_example,105599700,585.312,-0.0,0.74,358.03
msms,ai_devi_example,105626405,585.312,0.0,0,0
msms,ai_devi_example,105615807,585.312,0.0,0,0
msms,ai_devi_example,105652140,585.312,3.1,4.36,20153.26
msms,ai_devi_example,105630746,585.312,1.2,11.69,2264.61
msms,ai_devi_example,105620706,585.312,0.0,0,0
msms,ai_devi_example,105616993,585.376,0.0,0,0
msms,ai_devi_example,105628430,585.376,0.0,0,0
msms,ai_devi_example,105626195,585.376,0.0,0,0
msms,ai_devi_example,105622773,585.376,0.0,0,0
msms,ai_devi_example,105599700,585.376,0.7,1.43,687.02
msms,ai_devi_example,105626405,585.376,0.0,0,0
msms,ai_devi_example,105615807,585.376,1.0,2.96,1545.94
msms,ai_devi_example,105652140,585.376,0.0,0,0
msms,ai_devi_example,105630746,585.376,0.0,0,0
msms,ai_devi_example,105620706,585.376,0.0,0,0
msms,ai_devi_example,105616993,586.297,0.0,0,0
msms,ai_devi_example,105628430,586.297,0.0,0,0
msms,ai_devi_example,105626195,586.297,0.0,0,0
msms,ai_devi_example,105622773,586.297,0.7,2.20,688.66
msms,ai_devi_example,105599700,586.297,0.0,0,0
msms,ai_devi_example,105626405,586.297,0.0,0,0
msms,ai_devi_example,105615807,586.297,0.0,0,0
msms,ai_devi_example,105652140,586.297,0.0,0,0
msms,ai_devi_example,105630746,586.297,0.0,0,0
msms,ai_devi_example,105620706,586.297,0.0,0,0
msms,ai_devi_example,105616993,590.190,0.0,0,0
msms,ai_devi_example,105628430,590.190,0.0,0,0
msms,ai_devi_example,105626195,590.190,0.0,0,0
msms,ai_devi_example,105622773,590.190,0.0,0,0
msms,ai_devi_example,105599700,590.190,0.0,0,0
msms,ai_devi_example,105626405,590.190,0.8,1.07,1044.13
msms,ai_devi_example,105615807,590.190,0.0,0,0
msms,ai_devi_example,105652140,590.190,0.0,0,0
msms,ai_devi_example,105630746,590.190,0.0,0,0
msms,ai_devi_example,105620706,590.190,0.0,0,0
msms,ai_devi_example,105616993,590.279,0.0,0,0
msms,ai_devi_example,105628430,590.279,0.0,0,0
msms,ai_devi_example,105626195,590.279,0.0,0,0
msms,ai_devi_example,105622773,590.279,0.0,0,0
msms,ai_devi_example,105599700,590.279,0.0,0,0
msms,ai_devi_example,105626405,590.279,1.3,2.53,2470.37
msms,ai_devi_example,105615807,590.279,0.0,0,0
msms,ai_devi_example,105652140,590.279,0.0,0,0
msms,ai_devi_example,105630746,590.279,0.0,0,0
msms,ai_devi_example,105620706,590.279,0.0,0,0
msms,ai_devi_example,105616993,593.425,0.0,0,0
msms,ai_devi_example,105628430,593.425,0.0,0,0
msms,ai_devi_example,105626195,593.425,2.0,1.23,13236.92
msms,ai_devi_example,105622773,593.425,0.0,0,0
msms,ai_devi_example,105599700,593.425,0.0,0,0
msms,ai_devi_example,105626405,593.425,0.0,0,0
msms,ai_devi_example,105615807,593.425,0.0,0,0
msms,ai_devi_example,105652140,593.425,0.0,0,0
msms,ai_devi_example,105630746,593.425,0.0,0,0
msms,ai_devi_example,105620706,593.425,0.0,0,0
msms,ai_devi_example,105616993,597.371,0.0,0,0
msms,ai_devi_example,105628430,597.371,0.6,1.18,454.99
msms,ai_devi_example,105626195,597.371,0.0,0,0
msms,ai_devi_example,105622773,597.371,0.0,0,0
msms,ai_devi_example,105599700,597.371,0.0,0,0
msms,ai_devi_example,105626405,597.371,0.0,0,0
msms,ai_devi_example,105615807,597.371,0.0,0,0
msms,ai_devi_example,105652140,597.371,0.0,0,0
msms,ai_devi_example,105630746,597.371,0.0,0,0
msms,ai_devi_example,105620706,597.371,0.0,0,0
msms,ai_devi_example,105616993,599.255,0.0,0,0
msms,ai_devi_example,105628430,599.255,0.7,1.68,648.46
msms,ai_devi_example,105626195,599.255,0.0,0,0
msms,ai_devi_example,105622773,599.255,0.0,0,0
msms,ai_devi_example,105599700,599.255,0.0,0,0
msms,ai_devi_example,105626405,599.255,0.0,0,0
msms,ai_devi_example,105615807,599.255,0.0,0,0
msms,ai_devi_example,105652140,599.255,0.0,0,0
msms,ai_devi_example,105630746,599.255,0.0,0,0
msms,ai_devi_example,105620706,599.255,0.0,0,0
msms,ai_devi_example,105616993,600.798,0.0,0,0
msms,ai_devi_example,105628430,600.798,0.5,0.89,341.72
msms,ai_devi_example,105626195,600.798,0.0,0,0
msms,ai_devi_example,105622773,600.798,0.0,0,0
msms,ai_devi_example,105599700,600.798,0.0,0,0
msms,ai_devi_example,105626405,600.798,0.0,0,0
msms,ai_devi_example,105615807,600.798,0.0,0,0
msms,ai_devi_example,105652140,600.798,0.0,0,0
msms,ai_devi_example,105630746,600.798,0.0,0,0
msms,ai_devi_example,105620706,600.798,0.0,0,0
msms,ai_devi_example,105616993,602.949,0.6,2.32,467.96
msms,ai_devi_example,105628430,602.949,0.0,0,0
msms,ai_devi_example,105626195,602.949,0.0,0,0
msms,ai_devi_example,105622773,602.949,0.0,0,0
msms,ai_devi_example,105599700,602.949,0.0,0,0
msms,ai_devi_example,105626405,602.949,0.0,0,0
msms,ai_devi_example,105615807,602.949,0.0,0,0
msms,ai_devi_example,105652140,602.949,0.0,0,0
msms,ai_devi_example,105630746,602.949,0.0,0,0
msms,ai_devi_example,105620706,602.949,0.0,0,0
msms,ai_devi_example,105616993,604.307,0.0,0,0
msms,ai_devi_example,105628430,604.307,0.0,0,0
msms,ai_devi_example,105626195,604.307,0.0,0,0
msms,ai_devi_example,105622773,604.307,1.2,7.41,2323.34
msms,ai_devi_example,105599700,604.307,0.0,0,0
msms,ai_devi_example,105626405,604.307,1.7,4.86,4744.42
msms,ai_devi_example,105615807,604.307,0.0,0,0
msms,ai_devi_example,105652140,604.307,0.0,0,0
msms,ai_devi_example,105630746,604.307,0.0,0,0
msms,ai_devi_example,105620706,604.307,0.0,0,0
msms,ai_devi_example,105616993,605.968,0.0,0,0
msms,ai_devi_example,105628430,605.968,0.0,0,0
msms,ai_devi_example,105626195,605.968,2.0,1.30,13973.45
msms,ai_devi_example,105622773,605.968,0.0,0,0
msms,ai_devi_example,105599700,605.968,0.0,0,0
msms,ai_devi_example,105626405,605.968,0.0,0,0
msms,ai_devi_example,105615807,605.968,0.0,0,0
msms,ai_devi_example,105652140,605.968,0.0,0,0
msms,ai_devi_example,105630746,605.968,0.0,0,0
msms,ai_devi_example,105620706,605.968,0.0,0,0
msms,ai_devi_example,105616993,613.488,0.5,1.55,311.98
msms,ai_devi_example,105628430,613.488,0.0,0,0
msms,ai_devi_example,105626195,613.488,0.0,0,0
msms,ai_devi_example,105622773,613.488,0.0,0,0
msms,ai_devi_example,105599700,613.488,0.0,0,0
msms,ai_devi_example,105626405,613.488,0.0,0,0
msms,ai_devi_example,105615807,613.488,0.0,0,0
msms,ai_devi_example,105652140,613.488,0.0,0,0
msms,ai_devi_example,105630746,613.488,0.0,0,0
msms,ai_devi_example,105620706,613.488,0.0,0,0
msms,ai_devi_example,105616993,614.227,0.0,0,0
msms,ai_devi_example,105628430,614.227,0.0,0,0
msms,ai_devi_example,105626195,614.227,0.0,0,0
msms,ai_devi_example,105622773,614.227,0.0,0,0
msms,ai_devi_example,105599700,614.227,0.0,0,0
msms,ai_devi_example,105626405,614.227,0.8,0.89,868.18
msms,ai_devi_example,105615807,614.227,0.0,0,0
msms,ai_devi_example,105652140,614.227,0.0,0,0
msms,ai_devi_example,105630746,614.227,0.0,0,0
msms,ai_devi_example,105620706,614.227,0.0,0,0
msms,ai_devi_example,105616993,620.345,0.0,0,0
msms,ai_devi_example,105628430,620.345,1.0,4.24,1631.75
msms,ai_devi_example,105626195,620.345,0.0,0,0
msms,ai_devi_example,105622773,620.345,1.5,10.41,3263.39
msms,ai_devi_example,105599700,620.345,0.0,0,0
msms,ai_devi_example,105626405,620.345,0.0,0,0
msms,ai_devi_example,105615807,620.345,0.0,0,0
msms,ai_devi_example,105652140,620.345,0.0,0,0
msms,ai_devi_example,105630746,620.345,0.9,6.70,1297.93
msms,ai_devi_example,105620706,620.345,0.0,0,0
msms,ai_devi_example,105616993,621.239,0.5,2.32,466.79
msms,ai_devi_example,105628430,621.239,0.0,0,0
msms,ai_devi_example,105626195,621.239,0.0,0,0
msms,ai_devi_example,105622773,621.239,0.0,0,0
msms,ai_devi_example,105599700,621.239,0.0,0,0
msms,ai_devi_example,105626405,621.239,0.0,0,0
msms,ai_devi_example,105615807,621.239,0.0,0,0
msms,ai_devi_example,105652140,621.239,1.8,1.49,6895.73
msms,ai_devi_example,105630746,621.239,0.0,0,0
msms,ai_devi_example,105620706,621.239,0.0,0,0
msms,ai_devi_example,105616993,623.276,0.0,0,0
msms,ai_devi_example,105628430,623.276,0.0,0,0
msms,ai_devi_example,105626195,623.276,0.0,0,0
msms,ai_devi_example,105622773,623.276,0.0,0,0
msms,ai_devi_example,105599700,623.276,0.0,0,0
msms,ai_devi_example,105626405,623.276,0.0,0,0
msms,ai_devi_example,105615807,623.276,0.0,0,0
msms,ai_devi_example,105652140,623.276,0.0,0,0
msms,ai_devi_example,105630746,623.276,0.0,0,0
msms,ai_devi_example,105620706,623.276,1.6,1.29,25294.97
msms,ai_devi_example,105616993,632.304,0.0,0,0
msms,ai_devi_example,105628430,632.304,1.0,3.88,1495.37
msms,ai_devi_example,105626195,632.304,0.0,0,0
msms,ai_devi_example,105622773,632.304,0.0,0,0
msms,ai_devi_example,105599700,632.304,0.0,0,0
msms,ai_devi_example,105626405,632.304,0.0,0,0
msms,ai_devi_example,105615807,632.304,0.0,0,0
msms,ai_devi_example,105652140,632.304,0.0,0,0
msms,ai_devi_example,105630746,632.304,0.0,0,0
msms,ai_devi_example,105620706,632.304,0.0,0,0
msms,ai_devi_example,105616993,633.325,0.0,0,0
msms,ai_devi_example,105628430,633.325,0.8,2.33,897.42
msms,ai_devi_example,105626195,633.325,0.0,0,0
msms,ai_devi_example,105622773,633.325,0.6,1.98,619.63
msms,ai_devi_example,105599700,633.325,0.0,0,0
msms,ai_devi_example,105626405,633.325,0.0,0,0
msms,ai_devi_example,105615807,633.325,0.0,0,0
msms,ai_devi_example,105652140,633.325,0.0,0,0
msms,ai_devi_example,105630746,633.325,0.0,0,0
msms,ai_devi_example,105620706,633.325,0.0,0,0
msms,ai_devi_example,105616993,634.316,0.0,0,0
msms,ai_devi_example,105628430,634.316,0.5,0.99,379.74
msms,ai_devi_example,105626195,634.316,0.0,0,0
msms,ai_devi_example,105622773,634.316,0.0,0,0
msms,ai_devi_example,105599700,634.316,0.0,0,0
msms,ai_devi_example,105626405,634.316,0.0,0,0
msms,ai_devi_example,105615807,634.316,0.0,0,0
msms,ai_devi_example,105652140,634.316,0.0,0,0
msms,ai_devi_example,105630746,634.316,0.0,0,0
msms,ai_devi_example,105620706,634.316,0.0,0,0
msms,ai_devi_example,105616993,639.237,0.0,0,0
msms,ai_devi_example,105628430,639.237,-0.2,1.26,486.04
msms,ai_devi_example,105626195,639.237,-0.7,1.47,15880.91
msms,ai_devi_example,105622773,639.237,0.0,0,0
msms,ai_devi_example,105599700,639.237,-0.2,1.46,702.26
msms,ai_devi_example,105626405,639.237,0.1,1.99,1937.11
msms,ai_devi_example,105615807,639.237,0.0,0,0
msms,ai_devi_example,105652140,639.237,0.2,1.95,9004.40
msms,ai_devi_example,105630746,639.237,0.0,0,0
msms,ai_devi_example,105620706,639.237,-1.2,1.40,27506.17
msms,ai_devi_example,105616993,650.307,0.0,0,0
msms,ai_devi_example,105628430,650.307,0.5,1.14,439.29
msms,ai_devi_example,105626195,650.307,0.0,0,0
msms,ai_devi_example,105622773,650.307,0.0,0,0
msms,ai_devi_example,105599700,650.307,0.0,0,0
msms,ai_devi_example,105626405,650.307,0.0,0,0
msms,ai_devi_example,105615807,650.307,0.0,0,0
msms,ai_devi_example,105652140,650.307,0.0,0,0
msms,ai_devi_example,105630746,650.307,0.0,0,0
msms,ai_devi_example,105620706,650.307,0.0,0,0
msms,ai_devi_example,105616993,660.461,0.0,0,0
msms,ai_devi_example,105628430,660.461,0.0,0,0
msms,ai_devi_example,105626195,660.461,0.0,0,0
msms,ai_devi_example,105622773,660.461,0.0,0,0
msms,ai_devi_example,105599700,660.461,0.0,0,0
msms,ai_devi_example,105626405,660.461,0.0,0,0
msms,ai_devi_example,105615807,660.461,0.0,0,0
msms,ai_devi_example,105652140,660.461,0.0,0,0
msms,ai_devi_example,105630746,660.461,0.0,0,0
msms,ai_devi_example,105620706,660.461,1.2,0.74,14608.29
msms,ai_devi_example,105616993,662.580,0.0,0,0
msms,ai_devi_example,105628430,662.580,0.0,0,0
msms,ai_devi_example,105626195,662.580,0.0,0,0
msms,ai_devi_example,105622773,662.580,0.0,0,0
msms,ai_devi_example,105599700,662.580,0.0,0,0
msms,ai_devi_example,105626405,662.580,0.0,0,0
msms,ai_devi_example,105615807,662.580,0.0,0,0
msms,ai_devi_example,105652140,662.580,2.4,2.46,11376.07
msms,ai_devi_example,105630746,662.580,0.0,0,0
msms,ai_devi_example,105620706,662.580,0.0,0,0
msms,ai_devi_example,105616993,662.721,0.0,0,0
msms,ai_devi_example,105628430,662.721,0.0,0,0
msms,ai_devi_example,105626195,662.721,0.0,0,0
msms,ai_devi_example,105622773,662.721,0.0,0,0
msms,ai_devi_example,105599700,662.721,0.0,0,0
msms,ai_devi_example,105626405,662.721,0.0,0,0
msms,ai_devi_example,105615807,662.721,0.0,0,0
msms,ai_devi_example,105652140,662.721,2.5,2.72,12559.28
msms,ai_devi_example,105630746,662.721,0.0,0,0
msms,ai_devi_example,105620706,662.721,0.0,0,0
msms,ai_devi_example,105616993,662.840,0.0,0,0
msms,ai_devi_example,105628430,662.840,0.2,1.40,540.17
msms,ai_devi_example,105626195,662.840,0.0,0,0
msms,ai_devi_example,105622773,662.840,0.0,0,0
msms,ai_devi_example,105599700,662.840,0.0,0,0
msms,ai_devi_example,105626405,662.840,0.0,0,0
msms,ai_devi_example,105615807,662.840,0.0,0,0
msms,ai_devi_example,105652140,662.840,1.4,2.21,10190.77
msms,ai_devi_example,105630746,662.840,0.0,0,0
msms,ai_devi_example,105620706,662.840,0.2,1.12,21963.31
msms,ai_devi_example,105616993,662.987,0.0,0,0
msms,ai_devi_example,105628430,662.987,0.0,0,0
msms,ai_devi_example,105626195,662.987,0.0,0,0
msms,ai_devi_example,105622773,662.987,0.0,0,0
msms,ai_devi_example,105599700,662.987,0.0,0,0
msms,ai_devi_example,105626405,662.987,-0.4,1.58,1541.87
msms,ai_devi_example,105615807,662.987,0.0,0,0
msms,ai_devi_example,105652140,662.987,0.0,0,0
msms,ai_devi_example,105630746,662.987,0.0,0,0
msms,ai_devi_example,105620706,662.987,2.4,3.37,66311.95
msms,ai_devi_example,105616993,663.098,0.0,0,0
msms,ai_devi_example,105628430,663.098,0.4,0.89,341.89
msms,ai_devi_example,105626195,663.098,0.0,0,0
msms,ai_devi_example,105622773,663.098,0.0,0,0
msms,ai_devi_example,105599700,663.098,0.0,0,0
msms,ai_devi_example,105626405,663.098,1.1,1.84,1790.89
msms,ai_devi_example,105615807,663.098,0.0,0,0
msms,ai_devi_example,105652140,663.098,0.0,0,0
msms,ai_devi_example,105630746,663.098,0.6,2.74,531.58
msms,ai_devi_example,105620706,663.098,0.0,0,0
msms,ai_devi_example,105616993,663.220,0.0,0,0
msms,ai_devi_example,105628430,663.220,0.0,0,0
msms,ai_devi_example,105626195,663.220,0.0,0,0
msms,ai_devi_example,105622773,663.220,0.0,0,0
msms,ai_devi_example,105599700,663.220,0.0,0,0
msms,ai_devi_example,105626405,663.220,1.2,2.36,2306.48
msms,ai_devi_example,105615807,663.220,0.0,0,0
msms,ai_devi_example,105652140,663.220,0.0,0,0
msms,ai_devi_example,105630746,663.220,0.0,0,0
msms,ai_devi_example,105620706,663.220,0.0,0,0
msms,ai_devi_example,105616993,663.334,1.0,6.90,1390.71
msms,ai_devi_example,105628430,663.334,0.7,2.01,774.19
msms,ai_devi_example,105626195,663.334,0.0,0,0
msms,ai_devi_example,105622773,663.334,0.0,0,0
msms,ai_devi_example,105599700,663.334,0.0,0,0
msms,ai_devi_example,105626405,663.334,1.0,1.72,1677.15
msms,ai_devi_example,105615807,663.334,0.0,0,0
msms,ai_devi_example,105652140,663.334,0.0,0,0
msms,ai_devi_example,105630746,663.334,0.0,0,0
msms,ai_devi_example,105620706,663.334,0.0,0,0
msms,ai_devi_example,105616993,663.342,1.0,6.90,1390.71
msms,ai_devi_example,105628430,663.342,0.7,2.01,774.19
msms,ai_devi_example,105626195,663.342,0.0,0,0
msms,ai_devi_example,105622773,663.342,0.0,0,0
msms,ai_devi_example,105599700,663.342,0.0,0,0
msms,ai_devi_example,105626405,663.342,1.0,1.72,1677.15
msms,ai_devi_example,105615807,663.342,0.0,0,0
msms,ai_devi_example,105652140,663.342,0.0,0,0
msms,ai_devi_example,105630746,663.342,0.0,0,0
msms,ai_devi_example,105620706,663.342,0.0,0,0
msms,ai_devi_example,105616993,663.452,0.0,0,0
msms,ai_devi_example,105628430,663.452,0.0,0,0
msms,ai_devi_example,105626195,663.452,0.0,0,0
msms,ai_devi_example,105622773,663.452,0.0,0,0
msms,ai_devi_example,105599700,663.452,0.0,0,0
msms,ai_devi_example,105626405,663.452,0.0,0,0
msms,ai_devi_example,105615807,663.452,0.0,0,0
msms,ai_devi_example,105652140,663.452,0.0,0,0
msms,ai_devi_example,105630746,663.452,1.2,9.99,1936.08
msms,ai_devi_example,105620706,663.452,0.0,0,0
msms,ai_devi_example,105616993,663.562,0.0,0,0
msms,ai_devi_example,105628430,663.562,0.7,1.88,723.28
msms,ai_devi_example,105626195,663.562,0.0,0,0
msms,ai_devi_example,105622773,663.562,0.6,1.96,614.22
msms,ai_devi_example,105599700,663.562,0.5,0.97,466.57
msms,ai_devi_example,105626405,663.562,0.0,0,0
msms,ai_devi_example,105615807,663.562,1.3,4.72,2470.97
msms,ai_devi_example,105652140,663.562,0.0,0,0
msms,ai_devi_example,105630746,663.562,0.0,0,0
msms,ai_devi_example,105620706,663.562,0.0,0,0
msms,ai_devi_example,105616993,663.672,0.0,0,0
msms,ai_devi_example,105628430,663.672,0.6,1.29,495.31
msms,ai_devi_example,105626195,663.672,0.0,0,0
msms,ai_devi_example,105622773,663.672,0.7,2.38,746.55
msms,ai_devi_example,105599700,663.672,0.0,0,0
msms,ai_devi_example,105626405,663.672,0.0,0,0
msms,ai_devi_example,105615807,663.672,0.6,1.27,662.60
msms,ai_devi_example,105652140,663.672,0.0,0,0
msms,ai_devi_example,105630746,663.672,0.0,0,0
msms,ai_devi_example,105620706,663.672,0.0,0,0
msms,ai_devi_example,105616993,663.744,0.0,0,0
msms,ai_devi_example,105628430,663.744,0.0,0,0
msms,ai_devi_example,105626195,663.744,4.0,4.97,53550.91
msms,ai_devi_example,105622773,663.744,0.0,0,0
msms,ai_devi_example,105599700,663.744,0.0,0,0
msms,ai_devi_example,105626405,663.744,0.0,0,0
msms,ai_devi_example,105615807,663.744,0.0,0,0
msms,ai_devi_example,105652140,663.744,0.0,0,0
msms,ai_devi_example,105630746,663.744,0.0,0,0
msms,ai_devi_example,105620706,663.744,0.0,0,0
msms,ai_devi_example,105616993,663.842,0.0,0,0
msms,ai_devi_example,105628430,663.842,0.0,0,0
msms,ai_devi_example,105626195,663.842,0.0,0,0
msms,ai_devi_example,105622773,663.842,0.9,3.83,1200.90
msms,ai_devi_example,105599700,663.842,0.9,2.71,1303.76
msms,ai_devi_example,105626405,663.842,0.0,0,0
msms,ai_devi_example,105615807,663.842,0.0,0,0
msms,ai_devi_example,105652140,663.842,0.0,0,0
msms,ai_devi_example,105630746,663.842,0.0,0,0
msms,ai_devi_example,105620706,663.842,0.0,0,0
msms,ai_devi_example,105616993,665.300,0.0,0,0
msms,ai_devi_example,105628430,665.300,0.0,0,0
msms,ai_devi_example,105626195,665.300,0.0,0,0
msms,ai_devi_example,105622773,665.300,0.0,0,0
msms,ai_devi_example,105599700,665.300,0.0,0,0
msms,ai_devi_example,105626405,665.300,0.8,1.05,1023.59
msms,ai_devi_example,105615807,665.300,0.0,0,0
msms,ai_devi_example,105652140,665.300,0.0,0,0
msms,ai_devi_example,105630746,665.300,0.0,0,0
msms,ai_devi_example,105620706,665.300,0.0,0,0
msms,ai_devi_example,105616993,666.671,0.0,0,0
msms,ai_devi_example,105628430,666.671,0.0,0,0
msms,ai_devi_example,105626195,666.671,0.0,0,0
msms,ai_devi_example,105622773,666.671,0.0,0,0
msms,ai_devi_example,105599700,666.671,0.5,0.72,345.59
msms,ai_devi_example,105626405,666.671,0.0,0,0
msms,ai_devi_example,105615807,666.671,0.0,0,0
msms,ai_devi_example,105652140,666.671,0.0,0,0
msms,ai_devi_example,105630746,666.671,0.0,0,0
msms,ai_devi_example,105620706,666.671,0.0,0,0
msms,ai_devi_example,105616993,666.782,0.0,0,0
msms,ai_devi_example,105628430,666.782,0.0,0,0
msms,ai_devi_example,105626195,666.782,0.0,0,0
msms,ai_devi_example,105622773,666.782,0.0,0,0
msms,ai_devi_example,105599700,666.782,0.5,0.81,388.96
